0.00000, 0.00000, 0.00000, 0.44054, 0.68041, 0.00000, 0.60375, 0.00000, 0.66762, 0.00000, 0.00000, 0.00000, 0.78125, 0.47961, 0.00000, 0.00000
0.68229, 0.96790, 0.63507, 0.00000, 0.00000, 0.86967, 0.00000, 0.51303, 0.00000, 0.52835, 0.77116, 0.90734, 0.00000, 0.00000, 0.64183, 0.85610
0.00000, 0.00000, 0.00000, 0.43007, 0.66424, 0.00000, 0.58940, 0.00000, 0.65176, 0.00000, 0.00000, 0.00000, 0.76268, 0.46821, 0.00000, 0.00000
0.00000, 0.00000, 0.00000, 0.32924, 0.50852, 0.00000, 0.45122, 0.00000, 0.49896, 0.00000, 0.00000, 0.00000, 0.58388, 0.35845, 0.00000, 0.00000
0.00000, 0.00000, 0.00000, 0.53343, 0.82388, 0.00000, 0.73105, 0.00000, 0.80839, 0.00000, 0.00000, 0.00000, 0.94598, 0.58074, 0.00000, 0.00000
0.67616, 0.95922, 0.62938, 0.00000, 0.00000, 0.86187, 0.00000, 0.50842, 0.00000, 0.52361, 0.76424, 0.89920, 0.00000, 0.00000, 0.63608, 0.84842
0.00000, 0.00000, 0.00000, 0.35867, 0.55396, 0.00000, 0.49154, 0.00000, 0.54355, 0.00000, 0.00000, 0.00000, 0.63606, 0.39048, 0.00000, 0.00000
0.00000, 0.00000, 0.00000, 0.37664, 0.58172, 0.00000, 0.51618, 0.00000, 0.57079, 0.00000, 0.00000, 0.00000, 0.66794, 0.41005, 0.00000, 0.00000
0.00000, 0.00000, 0.00000, 0.46766, 0.72230, 0.00000, 0.64092, 0.00000, 0.70873, 0.00000, 0.00000, 0.00000, 0.82936, 0.50914, 0.00000, 0.00000
0.58015, 0.82301, 0.54000, 0.00000, 0.00000, 0.73948, 0.00000, 0.43623, 0.00000, 0.44926, 0.65572, 0.77151, 0.00000, 0.00000, 0.54575, 0.72795
0.00000, 0.00000, 0.00000, 0.41024, 0.63362, 0.00000, 0.56223, 0.00000, 0.62171, 0.00000, 0.00000, 0.00000, 0.72753, 0.44663, 0.00000, 0.00000
0.57650, 0.81784, 0.53661, 0.00000, 0.00000, 0.73484, 0.00000, 0.43349, 0.00000, 0.44643, 0.65160, 0.76666, 0.00000, 0.00000, 0.54232, 0.72337
0.44293, 0.62835, 0.41228, 0.00000, 0.00000, 0.56458, 0.00000, 0.33305, 0.00000, 0.34300, 0.50063, 0.58903, 0.00000, 0.00000, 0.41667, 0.55577
0.00000, 0.00000, 0.00000, 0.29365, 0.45353, 0.00000, 0.40243, 0.00000, 0.44501, 0.00000, 0.00000, 0.00000, 0.52075, 0.31969, 0.00000, 0.00000
0.00000, 0.00000, 0.00000, 0.32352, 0.49968, 0.00000, 0.44338, 0.00000, 0.49029, 0.00000, 0.00000, 0.00000, 0.57373, 0.35222, 0.00000, 0.00000
0.00000, 0.00000, 0.00000, 0.35835, 0.55346, 0.00000, 0.49110, 0.00000, 0.54306, 0.00000, 0.00000, 0.00000, 0.63549, 0.39013, 0.00000, 0.00000
