0.64280, 0.65325, 0.60708, 0.00000, 0.66951, 0.00000, 0.00000, 0.41252, 0.00000, 0.00000, 0.57482, 0.34996, 0.00000, 0.58747, 0.00000, 0.42861
0.47572, 0.48346, 0.44929, 0.00000, 0.49549, 0.00000, 0.00000, 0.30530, 0.00000, 0.00000, 0.42542, 0.25900, 0.00000, 0.43478, 0.00000, 0.31720
0.00000, 0.00000, 0.00000, 0.42709, 0.00000, 0.43282, 0.43024, 0.00000, 0.47829, 0.48988, 0.00000, 0.00000, 0.35730, 0.00000, 0.43544, 0.00000
0.00000, 0.00000, 0.00000, 0.42129, 0.00000, 0.42694, 0.42440, 0.00000, 0.47180, 0.48323, 0.00000, 0.00000, 0.35245, 0.00000, 0.42953, 0.00000
0.00000, 0.00000, 0.00000, 0.69810, 0.00000, 0.70746, 0.70326, 0.00000, 0.78179, 0.80073, 0.00000, 0.00000, 0.58404, 0.00000, 0.71176, 0.00000
0.00000, 0.00000, 0.00000, 0.59152, 0.00000, 0.59945, 0.59589, 0.00000, 0.66243, 0.67849, 0.00000, 0.00000, 0.49487, 0.00000, 0.60309, 0.00000
0.50562, 0.51384, 0.47752, 0.00000, 0.52663, 0.00000, 0.00000, 0.32448, 0.00000, 0.00000, 0.45215, 0.27527, 0.00000, 0.46210, 0.00000, 0.33714
0.00000, 0.00000, 0.00000, 0.65949, 0.00000, 0.66834, 0.66436, 0.00000, 0.73855, 0.75645, 0.00000, 0.00000, 0.55173, 0.00000, 0.67239, 0.00000
0.00000, 0.00000, 0.00000, 0.43885, 0.00000, 0.44474, 0.44210, 0.00000, 0.49146, 0.50337, 0.00000, 0.00000, 0.36715, 0.00000, 0.44744, 0.00000
0.63926, 0.64965, 0.60374, 0.00000, 0.66582, 0.00000, 0.00000, 0.41025, 0.00000, 0.00000, 0.57166, 0.34803, 0.00000, 0.58424, 0.00000, 0.42625
0.60022, 0.60997, 0.56686, 0.00000, 0.62516, 0.00000, 0.00000, 0.38519, 0.00000, 0.00000, 0.53674, 0.32677, 0.00000, 0.54856, 0.00000, 0.40021
0.00000, 0.00000, 0.00000, 0.42844, 0.00000, 0.43419, 0.43161, 0.00000, 0.47980, 0.49143, 0.00000, 0.00000, 0.35844, 0.00000, 0.43682, 0.00000
0.79413, 0.80704, 0.75000, 0.00000, 0.82713, 0.00000, 0.00000, 0.50963, 0.00000, 0.00000, 0.71015, 0.43235, 0.00000, 0.72578, 0.00000, 0.52951
0.00000, 0.00000, 0.00000, 0.57865, 0.00000, 0.58641, 0.58293, 0.00000, 0.64802, 0.66372, 0.00000, 0.00000, 0.48410, 0.00000, 0.58997, 0.00000
0.46786, 0.47546, 0.44186, 0.00000, 0.48730, 0.00000, 0.00000, 0.30025, 0.00000, 0.00000, 0.41838, 0.25471, 0.00000, 0.42759, 0.00000, 0.31196
0.90076, 0.91541, 0.85071, 0.00000, 0.93819, 0.00000, 0.00000, 0.57807, 0.00000, 0.00000, 0.80550, 0.49040, 0.00000, 0.82323, 0.00000, 0.60061
